,Words,Stat,p-value
0,AMBER,0.2488611248638796,0.7839616094119921
1,AMETHYST,0.6043623104077125,0.5584321092418008
2,APPLE,2.4050010136956197,0.12652441944388415
3,ASPARAGUS,80.441007317231,6.863066740470103e-07
4,AUTUMN,3.324107416161794,0.07819187774084613
5,AXOLOTL,0.4233415593703257,0.6624401414450846
6,BANANA,9.458617421638314,0.0025172875533590044
7,BARBIE,7.947402213450848,0.0063379316455044465
8,BASIL,2.61171561368561,0.09823320388489232
9,BEET,1.2712184345051745,0.3109566495803465
10,BLAS (Y EPI),2.7168076961509855,0.1193722043488783
11,BLOOD,5.165149842298954,0.01859145774871318
12,BRICK,0.8821691321471627,0.4319994343254919
13,BRUSH,23.40787464323269,0.00010874414851202996
14,CANARY,3.106601792140232,0.08519623235804741
15,CARNATION,1.5309936798576647,0.24062051888074532
16,COCONUT,1.8369208702893738,0.19135793378054822
17,COOKIE MONSTER,25.316818022202835,0.00012202025753116352
18,CORAL,14.905288968319116,0.00015196256113481077
19,CRICKET,8.031937378122622,0.004748774804990252
20,CUCUMBER,19.808095373571895,6.176947260039256e-05
21,DANGER,302.02059535929584,6.106724761423266e-06
22,DISGUST,2.7727111056773484,0.09249532624176648
23,ECOLOGY,3.4080340675051857,0.07436656266997044
24,EGG,3.7541765395384914,0.0495046676644223
25,EGGPLANT,0.7893027987660666,0.4832405580601643
26,ELMO,3.1165579325213266,0.08465621060478612
27,EMERALD,12.322885551732636,0.000818808625597911
28,EPI (Y BLAS),12.471144977651242,0.003478121956484559
29,FEMINISM,4.461257846891423,0.035596234778490166
30,FIRE,0.5489470334799208,0.5887303895729799
31,FLAMINGO,30.779244809119426,5.3295945741327344e-05
32,FLASH,1.1609508889284947,0.3460057616632183
33,FOX,4.516397953429882,0.03241002119307712
34,FROG,1.2090922002563134,0.3228810475779196
35,GOLD,5.995727770703716,0.010103565362811984
36,GRAPE,12.810042431386092,0.0010533406654278377
37,GRASS,2.4202934066195017,0.11578392561630246
38,GRINCH,20.45365222496068,0.00029248223423528064
39,GRIZZLY,0.5330033165456632,0.5975508636460698
40,HAPINESS,534.438959066779,3.299582829185965e-13
41,HOPE,11.604465272564173,0.0006638567777169646
42,HULK,43.148274062555785,3.310227743691385e-06
43,HURRICANE,1.911722721386473,0.18215497863414176
44,JADE,0.5967995422880955,0.5623743382296256
45,KIWI,2.66945616863267,0.11776796559554714
46,LADYBUG,2.4397930363949354,0.1259819418176895
47,LAPIS LAZULI,5.234154856047225,0.015462672778526865
48,LAVENDER,2.001729671527573,0.16260139527310147
49,LEMON,13.47819535648882,0.000545311313407848
50,LIME,0.8992636703217177,0.43479021874351365
51,LONELINESS,0.8935451649846221,0.4329064653180582
52,MALLOW,1.5058689675174535,0.26421272809554064
53,MINT,13.564562343681725,0.00018941144543738186
54,MOSS,12.560453108771902,0.0011412375603677694
55,MUD,137.5853739361353,5.324100937897924e-09
56,PEACE,33.27696955253759,4.78948451165806e-06
57,PEACH,17.319910673800507,0.00012646136619642867
58,PEARL,1.8872887308270587,0.1774891811147401
59,PETER PAN,176.90018171560348,4.328683411713996e-09
60,PIG,6.154424670243479,0.009757224549452825
61,PIKACHU,4.059017651601038,0.05122058003792451
62,POND,6.738946871214744,0.009814980986287747
63,POPPY,1.8278615163177634,0.18936440634845342
64,PUMPKIN,2.145260024780548,0.15976358013017378
65,RAGE,12.817471476713962,0.0005674623274377621
66,RELAX,1.1736850502558143,0.3360718309254247
67,RUBY,0.5773211006074095,0.5720321418052616
68,SADNESS,209.8367551018521,1.224363976870535e-07
69,SALMON,9.06181971507345,0.002628143530054694
70,SAND,1.78199276843434,0.19833705889858366
71,SAPPHIRE,3.378992988745656,0.0658118980605008
72,SEA,16.984815078977906,0.00023649413594106772
73,SHAME,4.312230217842693,0.03177064824181408
74,SHRECK,105.49255475233227,5.66658633460726e-07
75,SIMPSON,2.7325884383326224,0.09728999341468902
76,SKIN,1.812846991139697,0.20869839813859037
77,SKY,444.8049163049202,2.142730437526552e-13
78,SMURF,3.181773960180322,0.08121723191328911
79,SONIC,5.059183122720771,0.018052684638853678
80,SPRING,2.9808038993335826,0.08598907038893033
81,STITCH,16.213321093918275,0.0007274559380581191
82,SUBMARINE,5.188336909838425,0.028466464547426407
83,SUMMER,4.376465051993578,0.030475226160533664
84,SUNFLOWER,25.94504093253315,2.8938278809009788e-05
85,SUNRISE,1.8754440628540767,0.1836555154039322
86,SUNSET,5.632350303692354,0.022998718489985914
87,THUNDERBOLT,6.652002709142575,0.009317764281466245
88,TIGER,0.030139575313707718,0.9703686991683174
89,TILE,3.950668372503436,0.03780532205035603
90,TOAD,2.8126085955669207,0.09401452311781877
91,TOMATO,3.254423745314573,0.08639396949259526
92,TOXIC,1.7040891763825396,0.22314116448169352
93,TRACTOR,8.411147742551247,0.007203113983365261
94,WHALE,4.886333619268483,0.019402068795627225
95,WHEAT,3.6158272968564096,0.05420125815899157
96,WINTER,18.729152025831272,0.00014844636546329504
97,WITCHCRAFT,9.438488765108499,0.0029378553175348765
98,WOOD,6.79515829070459,0.006781910802364566
99,ZUCCHINI,28.515723295997965,1.1554246643452615e-05
