,Words,Stat,p-value
0,AMBER,0.7104438324524464,0.5126491967810107
1,AMETHYST,0.8468132126849938,0.44712096389278533
2,APPLE,1.8984131007709166,0.18642250304911256
3,ASPARAGUS,10.27574313272006,0.003756974842798577
4,AUTUMN,2.4139878859387327,0.13950528519369831
5,AXOLOTL,9.912136250157783,0.0018053817541414663
6,BANANA,11.418678752992031,0.0011451884712156968
7,BARBIE,25.592017668259114,4.692921834226205e-05
8,BASIL,1.5018378439813138,0.2467900210127516
9,BEET,5.457234773363441,0.017690281117579643
10,BLAS (Y EPI),65.5722415114329,4.310218297165491e-06
11,BLOOD,0.9068505300396466,0.4235713544481289
12,BRICK,0.019032163267393286,0.9811686794452713
13,BRUSH,10.14709218708847,0.0031813376496798718
14,CANARY,1.629531832169673,0.23997125566013078
15,CARNATION,1.337142418960047,0.28507817936459134
16,COCONUT,49.2982912248287,1.4440643025803723e-07
17,COOKIE MONSTER,118.90274754520901,1.0701516783839793e-07
18,CORAL,3.030460154424218,0.07339093719448231
19,CRICKET,6.8482950462093815,0.008431641349785135
20,CUCUMBER,13.917829041826597,0.0003820705977228833
21,DANGER,265.88360071031826,8.37452307678177e-06
22,DISGUST,27.987662345280256,5.963356863869507e-06
23,ECOLOGY,57.062810341134266,3.393851488731059e-06
24,EGG,0.1018457299437984,0.9038318502957352
25,EGGPLANT,46.55511968784719,1.7917584781090845e-05
26,ELMO,0.5232743860375683,0.6066179127701161
27,EMERALD,26.976471512043418,1.5755723661969867e-05
28,EPI (Y BLAS),0.0374649331585503,0.9633961621732812
29,FEMINISM,2.179929603622062,0.1557435627833973
30,FIRE,0.02505547496256638,0.975296534621444
31,FLAMINGO,18.336040641348017,0.0004515586430898777
32,FLASH,1.7954540137158046,0.20790216825627839
33,FOX,1.080134238239461,0.3681603290892089
34,FROG,2.6197308242007553,0.10192002846205384
35,GOLD,9.47229377573857,0.0015470172050912057
36,GRAPE,1.4184058331585017,0.27992647334032394
37,GRASS,3.4354721291649604,0.05326507548854387
38,GRINCH,12.600803722560038,0.001850067279770884
39,GRIZZLY,5.403207845789469,0.017089398543286616
40,HAPINESS,14.551839143707653,0.0004814503858839858
41,HOPE,40.57683286877592,3.369848522449814e-07
42,HULK,1.2452020017551921,0.3225555446273818
43,HURRICANE,1.0754185500151818,0.36605346990319876
44,JADE,2.133057379245138,0.15093705806750024
45,KIWI,0.9605065249014964,0.41536909762541385
46,LADYBUG,0.33630152145958975,0.7204418899595915
47,LAPIS LAZULI,6.984317584106352,0.0053235336913095566
48,LAVENDER,0.41453142180302677,0.6664819804139908
49,LEMON,27.057571164113348,1.549496397135197e-05
50,LIME,11.424679035574668,0.0020660097407583233
51,LONELINESS,15.155421845327476,0.0004006393523556806
52,MALLOW,50.41170033532176,2.8888829330941945e-06
53,MINT,21.966455956314583,8.975426656343544e-06
54,MOSS,0.2661386205750303,0.7707393158792986
55,MUD,5.658790793671317,0.018577464761040163
56,PEACE,11.602258007558577,0.001068382178027072
57,PEACH,13.538594109095847,0.0004368517833712726
58,PEARL,1.2398534497812035,0.3107373892388101
59,PETER PAN,208.7578660971764,1.7858399203873887e-09
60,PIG,2.8490975002217747,0.08568199867570381
61,PIKACHU,10.082107813716407,0.004004421797217272
62,POND,2.8600262661312668,0.09346217418948444
63,POPPY,1.244443489016101,0.31173620561045134
64,PUMPKIN,0.6060835066251853,0.5613621757858857
65,RAGE,1.5614126210592982,0.2420974268670073
66,RELAX,46.46890171939272,3.73149294019548e-07
67,RUBY,0.428571116691156,0.6582853502210244
68,SADNESS,14.057352205661003,0.002407818181150323
69,SALMON,1.1457189296553532,0.3443111848308459
70,SAND,9.135934299518889,0.002021500506432017
71,SAPPHIRE,4.168373433137639,0.039929921669174195
72,SEA,3.9071378101727134,0.04691193345359623
73,SHAME,5.100525938455386,0.01933793273018325
74,SHRECK,104.80595515508294,5.828530933449372e-07
75,SIMPSON,1336.667495576095,1.1102230246251565e-16
76,SKIN,3.0495951737730636,0.08836784426162658
77,SKY,222.06497855989022,2.488720340920736e-11
78,SMURF,3.489669317788715,0.06705085971979963
79,SONIC,16.838333492548575,7.547482088199331e-05
80,SPRING,0.38696558650776963,0.6866815591533899
81,STITCH,139.2021814858763,5.0117669680993515e-08
82,SUBMARINE,3.987156169560622,0.0533013954647692
83,SUMMER,40.755118335411815,5.254824027023375e-07
84,SUNFLOWER,10.143289231035888,0.0022175952097071017
85,SUNRISE,0.06915850817799188,0.9334399200139215
86,SUNSET,6.527260816937968,0.015353925301136773
87,THUNDERBOLT,10.471183304180714,0.0016574103181711264
88,TIGER,9.331816427633012,0.002327968399031266
89,TILE,39.08083968289799,2.821202063074679e-07
90,TOAD,1.4427219308277037,0.2693449770387759
91,TOMATO,2.0865540404760385,0.18009188533609
92,TOXIC,7.523809276281439,0.007626289336746139
93,TRACTOR,8.285177370173862,0.00755115241781712
94,WHALE,4.171988035016705,0.03147555442029182
95,WHEAT,4.595832782847933,0.0292127654705564
96,WINTER,8.071648760039087,0.005261751155844707
97,WITCHCRAFT,112.1933438658907,6.311977496231691e-09
98,WOOD,8.600690187103133,0.0026269084496906014
99,ZUCCHINI,47.953321561609606,5.441625450242071e-07
