,Words,Stat,p-value
0,AMBER,0.5402225540923462,0.5973152717881718
1,AMETHYST,0.9369014626055024,0.4123102582501472
2,APPLE,17.464142895813573,0.0001570276916464941
3,ASPARAGUS,66.02684534569738,1.7287706949309367e-06
4,AUTUMN,0.30102866483371193,0.7465334267964524
5,AXOLOTL,0.47800681170178116,0.6291460214627029
6,BANANA,4.296846889823209,0.03507402292967299
7,BARBIE,0.8686371441822267,0.44430792290365784
8,BASIL,1.3603979156327282,0.2792959030705964
9,BEET,0.7726546298228708,0.48050806927217893
10,BLAS (Y EPI),3.0727839120018845,0.09611834221881987
11,BLOOD,0.2111061140390967,0.8119075476244154
12,BRICK,0.11926139001860614,0.8883118003403444
13,BRUSH,31.837360452072357,2.6619808309313875e-05
14,CANARY,5.19330329998743,0.02581543360511096
15,CARNATION,0.3685240553064788,0.6963548490640925
16,COCONUT,31.652795835430886,2.7449180594052436e-06
17,COOKIE MONSTER,21.304055162927988,0.0002481626902414158
18,CORAL,6.239641940553405,0.008737953226183537
19,CRICKET,3.798870087846707,0.048088149385769996
20,CUCUMBER,20.41920087054803,5.2322332980470065e-05
21,DANGER,1.3717079324842023,0.33503760152835205
22,DISGUST,2.690350115041498,0.09835228749548419
23,ECOLOGY,16.101558247968107,0.0007469256720833428
24,EGG,7.675897942020259,0.005616341400709435
25,EGGPLANT,0.08219386360942163,0.9217767394741305
26,ELMO,8.310128105827383,0.0063227702702192135
27,EMERALD,4.120947990933513,0.03914656069549882
28,EPI (Y BLAS),6.194025747519407,0.023705933436878213
29,FEMINISM,26.43175896355406,4.0094470321272446e-05
30,FIRE,1.4673306920851814,0.2618096092821707
31,FLAMINGO,0.33164914499799364,0.7253409710641633
32,FLASH,2.2945390943048016,0.14326956811723268
33,FOX,0.488317709070684,0.624474417289957
34,FROG,4.723925515030758,0.02336132742821273
35,GOLD,1.8349357739707153,0.18825456368575422
36,GRAPE,1.8598374212414999,0.19789103737158942
37,GRASS,1.7357230274072784,0.2030787653062851
38,GRINCH,11.156127561259948,0.0028389886364381667
39,GRIZZLY,0.6866915236942243,0.518377660733381
40,HAPINESS,3.901783350927024,0.04706912143227471
41,HOPE,2.320811312377356,0.12848498071793613
42,HULK,46.1870440297439,2.309570971914532e-06
43,HURRICANE,6.3023176839767725,0.010311440291115748
44,JADE,0.4815421383569773,0.6265003285479123
45,KIWI,1.947800591299462,0.19302488185227806
46,LADYBUG,1.3866722267937488,0.2845294155549669
47,LAPIS LAZULI,3.7416982143702042,0.04264903752066507
48,LAVENDER,1.6249079382398648,0.22313012336025806
49,LEMON,6.681276020920719,0.00917909882659984
50,LIME,1.0034980358758168,0.39781963850292335
51,LONELINESS,0.17443573526442746,0.8418645173077747
52,MALLOW,1.6233783880355777,0.24111360333360587
53,MINT,11.104707803536567,0.0005704355235344183
54,MOSS,16.482672888332228,0.0003612599785139947
55,MUD,0.39187927435267916,0.6841260379001716
56,PEACE,9.069237458870646,0.002976592621023122
57,PEACH,7.167998521896685,0.006533983659020692
58,PEARL,0.3516490700709688,0.7077902794236235
59,PETER PAN,5.722900437193068,0.01978867365847148
60,PIG,1.6731722445819817,0.21711083020039712
61,PIKACHU,3.3028916605134726,0.07919598525799365
62,POND,16.178125719985818,0.0002968180363481787
63,POPPY,1.4687853267384678,0.25651687280961055
64,PUMPKIN,0.5947617420973275,0.5671694675040788
65,RAGE,1.7718027554241784,0.2038112230133915
66,RELAX,15.440083172806004,0.00022829534918400451
67,RUBY,1.5407644388926554,0.24268517756053098
68,SADNESS,1.178932791186001,0.3558597465110005
69,SALMON,2.55839236331032,0.11066115005306476
70,SAND,7.197555593166208,0.005438618746296253
71,SAPPHIRE,3.2014904030478526,0.07404348280161421
72,SEA,6.724635417574193,0.009884227114174693
73,SHAME,0.018677517521581217,0.9815171930581069
74,SHRECK,1.6714120220183115,0.24139366700960752
75,SIMPSON,3.875198153017191,0.0439812122128983
76,SKIN,2.320520899714278,0.1442774795518671
77,SKY,4.698563408595054,0.027463668387673223
78,SMURF,0.4178029998485404,0.6685163326989618
79,SONIC,9.572527331904217,0.0014734775716302995
80,SPRING,4.073197959045702,0.042324852735230456
81,STITCH,22.72165883055139,0.00019087715347920753
82,SUBMARINE,3.9002818604547325,0.05595401045181991
83,SUMMER,6.6272915416963345,0.008005870401569193
84,SUNFLOWER,1.6902247862757236,0.22259426913009173
85,SUNRISE,1.479090417531359,0.2557335624303907
86,SUNSET,2.333261415480045,0.1473547659151263
87,THUNDERBOLT,0.7161563707013425,0.5056839139430401
88,TIGER,0.4627184956566326,0.6382623940595997
89,TILE,27.45901161555231,3.4036004004089904e-06
90,TOAD,58.75275341435476,1.5498464533969525e-07
91,TOMATO,1.0251126362106184,0.39711948778583017
92,TOXIC,1.28352091022527,0.3125066576761846
93,TRACTOR,24.285568341450382,0.00014507137854058438
94,WHALE,4.769711299117308,0.020961867757473995
95,WHEAT,3.535213026819643,0.057171953056141755
96,WINTER,9.05301219924374,0.0034446292573182546
97,WITCHCRAFT,2.290363001136747,0.1405699707805006
98,WOOD,1.8968921179759108,0.1804599360047524
99,ZUCCHINI,23.19643484122607,3.597465061244698e-05
