,Words,Stat,p-value
0,AMBER,1.5230210633540997,0.26068314507174306
1,AMETHYST,0.8709484131843092,0.43748127199272413
2,APPLE,8.330699015056078,0.004137638831175905
3,ASPARAGUS,6.382097026250472,0.016358316423131902
4,AUTUMN,40.82267325010237,1.5468489687919806e-05
5,AXOLOTL,0.6669070918928134,0.5278704643848453
6,BANANA,0.9115633812852395,0.4244730271106101
7,BARBIE,19.264041243069098,0.00017942814714966282
8,BASIL,2.272104613781141,0.12906530507114866
9,BEET,0.5346735198771432,0.5973587198874575
10,BLAS (Y EPI),1.0997456469968327,0.37385135432734073
11,BLOOD,9.433604837816517,0.0019661756531891283
12,BRICK,0.007543121738176141,0.9924885760784101
13,BRUSH,21.983130755452112,0.00014359214057069192
14,CANARY,10.032777998689367,0.0033122609829705496
15,CARNATION,3.045559373787871,0.07004432311435072
16,COCONUT,63.266988123234405,2.5212311016709066e-08
17,COOKIE MONSTER,6.655810289147424,0.014525720075364568
18,CORAL,2.575221026887998,0.10385297740312849
19,CRICKET,8.74023789297218,0.003440386517670091
20,CUCUMBER,17.52570215405872,0.00011886731133359252
21,DANGER,642.6686298395974,9.346885349037493e-07
22,DISGUST,1.0272548192473934,0.38042958329735554
23,ECOLOGY,9.943239085022357,0.00419397943482569
24,EGG,11.392771775758554,0.0011565276124164692
25,EGGPLANT,21.847508136619375,0.00035166435422384623
26,ELMO,0.7248693019115561,0.5061491206939348
27,EMERALD,1.4861803617590488,0.25983668998590725
28,EPI (Y BLAS),4.409918667506239,0.05117675942003386
29,FEMINISM,5.817799228988847,0.01712725867944942
30,FIRE,0.10034615789046834,0.9051262918368613
31,FLAMINGO,21.343825770025248,0.00024629511296225814
32,FLASH,56.09616371913152,8.138022377091048e-07
33,FOX,376.6950293828882,3.102518242315e-12
34,FROG,3.941314589288595,0.0392371594048464
35,GOLD,65.86219135164984,5.245897050087933e-09
36,GRAPE,2.5016595006979494,0.1235620940385821
37,GRASS,1.5477915519564747,0.23837311485805635
38,GRINCH,11.006123441036394,0.002974535881811291
39,GRIZZLY,139.37324087565992,2.045923430671337e-10
40,HAPINESS,950.14724000415,8.104628079763643e-15
41,HOPE,43.58918613677832,2.0309840254029154e-07
42,HULK,66.3936163306773,3.2412003081461194e-07
43,HURRICANE,14.815814232950865,0.00028077856122654676
44,JADE,0.6793185138137148,0.5209965946586945
45,KIWI,1.6167923163857523,0.24638400143710182
46,LADYBUG,0.7343815319776582,0.49868655406533546
47,LAPIS LAZULI,3.5229340123855755,0.04996205238891871
48,LAVENDER,1.054277591902834,0.3679623477918773
49,LEMON,2.3435441248755358,0.13246611331337743
50,LIME,0.4494814136493195,0.6491718444898542
51,LONELINESS,0.708496591115405,0.5104418628848149
52,MALLOW,0.3269903952338174,0.7278654918482579
53,MINT,11.407069410210603,0.0004947978772711359
54,MOSS,24.638495974737825,5.640308373966452e-05
55,MUD,10.527306569162821,0.0022892593901853164
56,PEACE,12.428938784662686,0.0007880299443647765
57,PEACH,13.767114353251353,0.00040285172567211536
58,PEARL,3.892303571707935,0.037347140153974556
59,PETER PAN,12.088105159099612,0.0016722068472815321
60,PIG,3.7130544560958074,0.04592555076992266
61,PIKACHU,7.106458145439245,0.012016126648056846
62,POND,4.157253350960586,0.040201516100086376
63,POPPY,1.7523742197669585,0.20167090475169025
64,PUMPKIN,1.5671201456971307,0.24849847366219602
65,RAGE,131.9443973720446,3.0196145583971656e-10
66,RELAX,2.405793889791799,0.1241051546921772
67,RUBY,1.0712300777087467,0.36461534440604226
68,SADNESS,0.43358594795476835,0.662551188641815
69,SALMON,0.6600527882809692,0.5312050724971729
70,SAND,10.982828368973218,0.0008669994634081801
71,SAPPHIRE,1.6839105289082046,0.22371296051914946
72,SEA,0.22189936149937362,0.8039680293731523
73,SHAME,12.202013028362298,0.0006047316808408532
74,SHRECK,8.177744693008432,0.009457303026639718
75,SIMPSON,1.4905292679682642,0.25678522501478995
76,SKIN,1.9794413852963333,0.1843802482571052
77,SKY,16.7984248991794,0.00019047973612984492
78,SMURF,0.577586979456853,0.5773953551489432
79,SONIC,8.31038695410821,0.002776013665193866
80,SPRING,1.294831528877514,0.30703865346152104
81,STITCH,4.643111148086169,0.037476943067951574
82,SUBMARINE,5.624871240611032,0.02307977885960366
83,SUMMER,67.45154358747014,1.5972572375844152e-08
84,SUNFLOWER,3.8545671154520917,0.04848184735800454
85,SUNRISE,6.4392821203080945,0.008284344950551303
86,SUNSET,28.915737014406428,6.963758898748118e-05
87,THUNDERBOLT,5.930896353475164,0.013623411203964042
88,TIGER,3.6519252328419896,0.051031179612730515
89,TILE,65.29015864662001,5.620837240094545e-09
90,TOAD,37.943786625094376,2.223303030901569e-06
91,TOMATO,0.09614987815794637,0.9092482865363627
92,TOXIC,1.1741302071555646,0.3422094311653664
93,TRACTOR,208.00240400798629,7.1273402735272384e-09
94,WHALE,2.6764469143538054,0.094608191997537
95,WHEAT,19.86830978644179,8.147115085976875e-05
96,WINTER,15.830352776329432,0.00032818257727851297
97,WITCHCRAFT,16.66967210443083,0.00025820077883975667
98,WOOD,47.509130652439005,1.0961268048781392e-07
99,ZUCCHINI,40.820456397715134,1.4400920842483345e-06
