,Words,Stat,p-value
0,AMBER,0.8916123717988369,0.4376605827591431
1,AMETHYST,1.2947069738809003,0.301185648810694
2,APPLE,56.10934396366312,2.0655257848556374e-07
3,ASPARAGUS,0.7977445544396815,0.47703982652179566
4,AUTUMN,40.78407991761243,1.5533794904931675e-05
5,AXOLOTL,12.58777595097022,0.0006179745027421468
6,BANANA,2.5384341105470396,0.11464277551660651
7,BARBIE,0.4497422750877871,0.648116885146564
8,BASIL,1.4359312935224464,0.2613873857752378
9,BEET,0.742872966363081,0.49359567049403485
10,BLAS (Y EPI),2.983156122341181,0.10140857607926912
11,BLOOD,5.11381953146305,0.019181663767020796
12,BRICK,0.8736256682616302,0.43535768606944625
13,BRUSH,74.8415918642388,3.933891827845315e-07
14,CANARY,22.122809975434265,0.00013964377650388382
15,CARNATION,6.542543985914542,0.006515939137819671
16,COCONUT,2.704025496243747,0.09735153795228935
17,COOKIE MONSTER,8.104974993348662,0.00808479549362462
18,CORAL,3.8128567908521482,0.04162639838586302
19,CRICKET,1.6973353617276585,0.21876748051430084
20,CUCUMBER,24.543699015757817,1.8616140458838082e-05
21,DANGER,3.1548635785409247,0.1299555079815886
22,DISGUST,0.08283956126610556,0.9208909996556478
23,ECOLOGY,5.913799503517859,0.02018227716173271
24,EGG,5.188786780277228,0.020604539865079374
25,EGGPLANT,6.113025008373883,0.02104650407673625
26,ELMO,4.003764747332343,0.049381987646229475
27,EMERALD,4.747608078676775,0.026671051339017926
28,EPI (Y BLAS),0.1607074598060332,0.8542229577740987
29,FEMINISM,6.988741491627023,0.00971639277185743
30,FIRE,3.947115303825697,0.0419506838818855
31,FLAMINGO,0.2270313262008795,0.800893017386429
32,FLASH,4.212645167726472,0.04112236136046965
33,FOX,1466.4313541497738,4.440892098500626e-16
34,FROG,1.8525665168807062,0.18713396391733228
35,GOLD,1.161064616539383,0.33552869413221864
36,GRAPE,1.3951151529188972,0.28525801535206796
37,GRASS,5.8309250144882,0.010604124924311842
38,GRINCH,7.279642995989403,0.01119235089984505
39,GRIZZLY,0.3713003622679518,0.6960025611430589
40,HAPINESS,109.61056943688546,7.282330960478589e-09
41,HOPE,0.93462439200124,0.41200419900046703
42,HULK,15.822347521640523,0.0004320148708719662
43,HURRICANE,35.364069821200054,2.1001917482887933e-06
44,JADE,0.8126249161906989,0.46118758495247125
45,KIWI,4.354844480798024,0.04361814197321068
46,LADYBUG,1.0939691892720067,0.36382238644874987
47,LAPIS LAZULI,3.7425999980994598,0.04262145485173008
48,LAVENDER,1.2203631554125751,0.31723713889386485
49,LEMON,0.3205778567927685,0.7309181277048842
50,LIME,6.835362882605369,0.011766821803467997
51,LONELINESS,0.742450731723471,0.4950861149304898
52,MALLOW,10.454876305407993,0.002858122663350282
53,MINT,12.774036936630925,0.00026644022586574945
54,MOSS,2.5122065113996,0.1226463404938144
55,MUD,0.6942175928406924,0.518451999076334
56,PEACE,32.19866671760787,5.791448679293154e-06
57,PEACH,9.915412254931761,0.0018028362396089737
58,PEARL,1.9900893968993798,0.16284550988597202
59,PETER PAN,2.10131713749387,0.16869651260464547
60,PIG,89.55399040522664,9.388713140268123e-10
61,PIKACHU,4.022428316857561,0.052267631468302045
62,POND,8.079661531417349,0.005242982955050657
63,POPPY,40.51679335421611,2.164761083722766e-07
64,PUMPKIN,2.538246380047265,0.12041910811420586
65,RAGE,1742.9822004603159,1.1102230246251565e-16
66,RELAX,17.77722182180717,0.00011027813890263083
67,RUBY,0.21366124327448272,0.8097578296227813
68,SADNESS,2.9891943400882064,0.10728314568791986
69,SALMON,0.2335261144256456,0.794562021051011
70,SAND,3.7547997564468876,0.04461264831475087
71,SAPPHIRE,1.4539548030800116,0.26924431718282427
72,SEA,3.129656282398774,0.07770817511508832
73,SHAME,15.769189944471226,0.0001646663452009589
74,SHRECK,6.007769081825425,0.022011972985726658
75,SIMPSON,3.680556350871721,0.0500591953181333
76,SKIN,1.5503493355693507,0.25517392442116615
77,SKY,164.2173485229101,1.9092016856347982e-10
78,SMURF,30.99587792712346,3.0175453666458907e-05
79,SONIC,1984.5440698483696,1.1102230246251565e-16
80,SPRING,2.5294668043558914,0.11806825132018539
81,STITCH,35.08840221142847,3.018257484699305e-05
82,SUBMARINE,2.068149736941855,0.17714190668190666
83,SUMMER,2.215502889939599,0.1414626821142858
84,SUNFLOWER,20.274353309034886,0.00010087031649241851
85,SUNRISE,15.53645773019151,0.0001454326472941636
86,SUNSET,39.05462315064332,1.883183189754778e-05
87,THUNDERBOLT,4.505736455649965,0.03085214228028932
88,TIGER,2579.58619257233,1.1102230246251565e-16
89,TILE,0.8325158675815706,0.4510250688554627
90,TOAD,18.043295537437377,0.00013330484350659866
91,TOMATO,1.3759007433119128,0.30103797397473997
92,TOXIC,0.7298022806194682,0.5022196168810844
93,TRACTOR,33.45925989730966,3.7140300149229866e-05
94,WHALE,5.176232203000379,0.016052245505646434
95,WHEAT,6.029262356598576,0.012919552657753908
96,WINTER,6.142470779658724,0.013244302386070217
97,WITCHCRAFT,183.80544588070157,2.9342961394007716e-10
98,WOOD,1.9013156914605203,0.17980861940011716
99,ZUCCHINI,1.7952958061842323,0.2022707699004711
